"refID","Symbol","Size","LFC_2h_IAA","padj_2h_IAA","Reg_2h_IAA","LFC_4h_IAA","padj_4h_IAA","Reg_4h_IAA","LFC_8h_IAA","padj_8h_IAA","Reg_8h_IAA","LFC_24h_IAA","padj_24h_IAA","Reg_24h_IAA"
"NM_001163721","Smim1",5575,-0.163268914636954,0.678003392096512,"n.s.",-0.341860593570731,0.395941634042052,"n.s.",0.0860231252868914,0.814429524092911,"n.s.",0.253758535813464,0.552126720181755,"n.s."
"NM_001290994","Usp29",236637,-0.163352950137392,0.691377953799951,"n.s.",-0.0539339433581241,0.889137754182431,"n.s.",0.0538646678411722,0.876050255505847,"n.s.",-0.346044787427797,0.403663452036078,"n.s."
"NM_001040682","Clmn",101963,-0.163429910930326,0.686865073094823,"n.s.",-0.0153988474478281,0.964200963748512,"n.s.",0.346027072115442,0.237256992377228,"n.s.",-0.0273782961821914,0.947504055423675,"n.s."
"NM_001271408","Sorbs3",24156,-0.163767733518105,0.690289155903193,"n.s.",-0.199974120127449,0.578932012114904,"n.s.",0.528173878178362,0.128494756679324,"n.s.",0.344111417241938,0.398315176003402,"n.s."
"NM_001291168","Nfatc2",125248,-0.164116557353101,0.685614543600969,"n.s.",0.00975684190103359,0.985282838422254,"n.s.",0.423311166503877,0.148016970684558,"n.s.",-0.126781175791145,0.732864010128519,"n.s."
"NM_027727","Dym",268195,-0.16444543250036,0.687471590376854,"n.s.",0.118928143391196,0.727923284533469,"n.s.",0.438281465931066,0.146189014134754,"n.s.",0.0336700743429633,0.933745621964142,"n.s."
"NM_027617","Spata1",42551,-0.164491915675928,0.688780047511811,"n.s.",0.103392852512284,0.771831914403753,"n.s.",-0.0702065425246633,0.790399898068209,"n.s.",-0.27675020784613,0.461978824181326,"n.s."
"NM_053015","Mlph",36043,-0.164684525737522,0.689690301417076,"n.s.",-0.159130347399436,0.668588528730233,"n.s.",-0.157120881028844,0.627969683225632,"n.s.",-0.297224265879128,0.466890019583362,"n.s."
"NM_030725","Syt13",40951,-0.164949212441099,0.688367618378972,"n.s.",-0.00550341946496011,0.989322852703818,"n.s.",0.754983208079518,0.0250880980690556,"UP",0.635291509282489,0.0776529063200772,"n.s."
"NR_030681","Gm4598",1816,-0.165641774210289,0.581787416294483,"n.s.",0.0241582994345337,0.953299095969704,"n.s.",0.293613503594233,0.426059147869401,"n.s.",0.027735121934671,0.945322892315384,"n.s."
"NM_011539","Tbxas1",165594,-0.165854803251507,0.672087533283446,"n.s.",-0.0385326546453824,0.921937065213033,"n.s.",-0.295426620641951,0.42559856852382,"n.s.",-1.49957978880761,0.0149134633548512,"DOWN"
"NM_001013785","Akr1c19",14620,-0.165993368213774,0.184399697897024,"n.s.",-0.106684318266703,0.715462427281083,"n.s.",-0.190871655416383,NA,"n.s.",0.203344223353384,0.464158471588383,"n.s."
"NR_040529","Gm13807",14284,-0.166099984822854,0.430242501984003,"n.s.",-0.0604479092099292,0.861058938369917,"n.s.",0.0555655117516309,NA,"n.s.",-0.0111171669252804,0.975855744406019,"n.s."
"NM_001109690","Phf21a",143105,-0.166145595958299,0.685614543600969,"n.s.",0.251926899479437,0.443422440627009,"n.s.",0.375590536905497,0.208834986852655,"n.s.",-0.507775424324119,0.170933634377631,"n.s."
"NM_026645","Iqcf3",18237,-0.166202830553647,0.477406589836529,"n.s.",-0.215770654498205,0.509113275644978,"n.s.",0.163880940702097,0.610928866985806,"n.s.",-0.098688510965402,0.743054288398021,"n.s."
"NM_013803","Casr",68439,-0.166223986697123,0.678204952778958,"n.s.",0.374197460774976,0.344835637950454,"n.s.",0.850599598082077,0.0542051590442731,"n.s.",0.323202181180092,0.455640463806724,"n.s."
"NM_029416","Klf17",9008,-0.166624775979709,0.685614543600969,"n.s.",-0.334425450291869,0.350955128108396,"n.s.",-0.023148803862166,0.944741092337449,"n.s.",0.0589089238119641,0.891100668514332,"n.s."
"NM_001285896","Calr4",20093,-0.166686334118777,0.688834523061788,"n.s.",-0.187112910725699,0.616262660366496,"n.s.",-0.228267889506118,0.492113001150122,"n.s.",-0.118120740947398,0.780548602601304,"n.s."
"NM_181328","Slc25a29",9999,-0.166977976237197,0.682666629358215,"n.s.",0.153583816657199,0.697188074395905,"n.s.",0.509080718000277,0.169351766018168,"n.s.",0.284259956179549,0.499110853309041,"n.s."
"NM_001012363","Slc2a9",134113,-0.16730346893763,0.672087533283446,"n.s.",-0.0650126864784273,0.876128292821704,"n.s.",-0.103170079220891,0.773852991442925,"n.s.",-0.303780107383702,0.482109938363345,"n.s."
"NM_001102414","Slc2a9",131034,-0.167522711437662,0.672150746683106,"n.s.",-0.0847292874721462,0.836328194371584,"n.s.",-0.0902415304954408,0.802152388439595,"n.s.",-0.369656870408428,0.407405721686171,"n.s."
"NM_001168512","Ffar2",2621,-0.167533134622376,0.264246495303768,"n.s.",0.169252056988204,0.626847528186058,"n.s.",0.343896305422455,0.31163025103889,"n.s.",0.992344785351921,0.103770311352091,"n.s."
"NM_010210","Fhit",1611942,-0.167667925078871,0.682151014373278,"n.s.",-0.165018196053019,0.636369037209369,"n.s.",-0.236409312985807,0.432989280016311,"n.s.",-0.784754640102443,0.0360721330633901,"DOWN"
"NM_145532","Mall",25508,-0.168218101299034,0.672087533283446,"n.s.",-0.0737428499915698,0.858047964829201,"n.s.",0.324745040447262,0.370368639317063,"n.s.",0.427474004899191,0.344578388186557,"n.s."
"NM_177642","Igfn1",52765,-0.168295176676435,0.61785736511338,"n.s.",-0.365714437291827,0.367856720460448,"n.s.",-0.0481984082221946,0.897115599693005,"n.s.",-0.058156505262455,0.880319982700013,"n.s."
"NM_010767","Masp2",1870,-0.168601455158149,0.650645420660113,"n.s.",0.188215384761182,0.648348910061251,"n.s.",0.14180983074421,0.703926521073081,"n.s.",-0.0398043091640106,0.926127884915601,"n.s."
"NM_001204371","Oprk1",17641,-0.168639789140371,0.68510265724169,"n.s.",0.0358715512472562,0.929681808238442,"n.s.",0.288197236116583,0.394064330417161,"n.s.",0.0744560743304636,0.865279742822562,"n.s."
"NM_139140","Spats2",85622,-0.168707808810508,0.682666629358215,"n.s.",0.195806655158321,0.547851154891611,"n.s.",0.492841658487617,0.10446711851882,"n.s.",-0.0455745541062854,0.913266387705122,"n.s."
"NM_206958","Ltbp1",214158,-0.169020316684274,0.6836082079816,"n.s.",0.491043244040983,0.174601559080736,"n.s.",0.610024355900161,0.0862225058102961,"n.s.",0.000309108929346726,0.997778670742789,"n.s."
"NM_146187","Ffar2",5419,-0.169065546950249,0.255997492386455,"n.s.",0.213829142974715,0.540428615265295,"n.s.",0.415277960024496,0.237460326786699,"n.s.",0.909531528590719,0.110232580797115,"n.s."
"NM_026741","Zfp579",3250,-0.169215475169286,0.681902316108001,"n.s.",-0.16029510062471,0.678750975888436,"n.s.",0.381839556872162,0.269565213105627,"n.s.",0.0916144002093371,0.829906812283308,"n.s."
"NM_183182","Lexm",26330,-0.169378614537953,0.68277087242291,"n.s.",0.0362028525083727,0.922675988635539,"n.s.",0.221881923703447,0.441453639330285,"n.s.",-0.092912974407567,0.812223603921003,"n.s."
"NM_008579","Meig1",13606,-0.169432979306783,0.64117374696876,"n.s.",0.0628162603082125,0.886246613241386,"n.s.",-0.234688537240884,0.530021500981796,"n.s.",-0.00581448605756151,0.98870123924967,"n.s."
"NM_177823","Ubash3a",34338,-0.169462251152506,0.682666629358215,"n.s.",0.0733484542615078,0.834531764941721,"n.s.",0.39449823470628,0.184439537198532,"n.s.",0.165009571752688,0.660329122272867,"n.s."
"NM_177321","Mia2",13331,-0.169817611875463,0.30109742617257,"n.s.",-0.0350160534357994,0.909788777758467,"n.s.",-0.0803506945118439,0.793391180298908,"n.s.",-0.198253918004962,0.450922942041584,"n.s."
"NM_146001","Hip1",138604,-0.169829614937015,0.682666629358215,"n.s.",0.00330315510323087,0.991561817737495,"n.s.",0.338966076318153,0.225242628726604,"n.s.",0.0749292244519475,0.842610650679094,"n.s."
"NR_033514","2310015A10Rik",12299,-0.170116909749747,0.682666629358215,"n.s.",-0.425120101371655,0.224630610515702,"n.s.",-0.188477872368767,0.540492104657804,"n.s.",-0.597322200887168,0.133709284058007,"n.s."
"NM_027521","Arhgap45",11797,-0.170295403499391,0.682666629358215,"n.s.",-0.660816324538017,0.108143411681013,"n.s.",-0.00618799155491087,0.983073773349639,"n.s.",0.0652903373415093,0.88113924981535,"n.s."
"NM_008120","Gja4",2620,-0.170328165261797,0.661772047502057,"n.s.",-0.352559553347451,0.386313299294303,"n.s.",0.470751719860037,0.229878474648496,"n.s.",0.411738601556428,0.363927955212107,"n.s."
"NR_102387","Grip1",94339,-0.17036352451381,0.683941429532947,"n.s.",0.22731636623874,0.528667167962463,"n.s.",0.584169012978098,0.10446711851882,"n.s.",0.379673222195419,0.356935573789026,"n.s."
"NM_139001","Cspg4",34767,-0.170633036296972,0.674723477079078,"n.s.",-0.327609208056674,0.397360123025869,"n.s.",0.382269045339682,0.285183111034426,"n.s.",0.11836888977257,0.782243390530805,"n.s."
"NM_001285459","Fmn1",275704,-0.170716629119933,0.68113155906923,"n.s.",0.198348332812282,0.562024932541582,"n.s.",0.482360324151843,0.13255945652455,"n.s.",0.501611258588999,0.192615735345427,"n.s."
"NM_001024954","Pbx4",39589,-0.170824427774404,0.680724245567439,"n.s.",-0.0629492975961088,0.866106837028359,"n.s.",0.27546600048717,0.344579115739278,"n.s.",-0.133091856315115,0.72725147458892,"n.s."
"NM_011397","Slc23a1",12624,-0.170954368558669,0.667385428204274,"n.s.",-0.0676975681301801,0.870062734379054,"n.s.",0.255426995003529,0.472255105898749,"n.s.",-0.411558553363104,0.351598988664181,"n.s."
"NR_045696","9330133O14Rik",2821,-0.171128707949708,0.680300616452265,"n.s.",0.459022340308453,0.223599514684863,"n.s.",0.248689255596937,0.453302461420656,"n.s.",0.370348315097656,0.376126429480499,"n.s."
"NM_153100","Rtp3",4771,-0.171455659673142,0.657596859892407,"n.s.",-0.361690730682241,0.370617098761669,"n.s.",-0.281562913261206,0.436915809220769,"n.s.",-0.670363687653509,0.188013874461239,"n.s."
"NM_153137","Traf3ip3",26043,-0.171626975400359,0.581965400054635,"n.s.",-0.196737741786293,0.599204278278106,"n.s.",-0.16164247326504,0.648090774820707,"n.s.",-2.7242089018485,0.0270250941020059,"DOWN"
"NR_040518","Gm4262",6287,-0.171713411459172,0.653692042982482,"n.s.",-0.0908158918206337,0.827968773483926,"n.s.",0.117367279632272,0.74901433070668,"n.s.",-0.0127012691830653,0.977791117126503,"n.s."
"NM_008399","Itgae",56855,-0.171773751800375,0.681769056068378,"n.s.",-0.10452540034222,0.774358367816069,"n.s.",-0.00156034753830811,0.996946256332938,"n.s.",0.0398606348242008,0.92394782025046,"n.s."
"NM_153384","Clrn1",41185,-0.17188817751881,0.513202807988343,"n.s.",0.0603153607917317,0.870155385036139,"n.s.",0.0284668869777625,0.937425697951164,"n.s.",-0.343356641094427,0.317894619280429,"n.s."
"NM_019946","Mgst1",16216,-0.172018319490614,0.68113155906923,"n.s.",-0.0268291907464149,0.943992433940801,"n.s.",-0.043641765059353,0.894415520084021,"n.s.",-0.263819864317269,0.508906824993638,"n.s."
"NM_172469","Clic6",43095,-0.172531249344828,0.678003392096512,"n.s.",0.16779976987282,0.650480725951812,"n.s.",0.686460375860612,0.0674728260204517,"n.s.",0.864905829630161,0.0340122223524194,"UP"
"NM_146064","Soat2",12862,-0.172548884594335,0.678204952778958,"n.s.",-0.215475300263306,0.54497748774247,"n.s.",0.106093586672602,0.737345850605153,"n.s.",-0.0422977891962627,0.925325417652037,"n.s."
"NM_144929","Rtbdn",9613,-0.172722065173681,0.640568081854055,"n.s.",-0.173358047409353,0.669998564351227,"n.s.",0.225244788800419,0.547155561058741,"n.s.",0.0220680812666623,0.96297499152489,"n.s."
"NM_026536","Atp5s",19697,-0.172818301563341,0.680300616452265,"n.s.",0.0657424643401668,0.870000424765486,"n.s.",0.107765057360286,0.737228883386449,"n.s.",-0.22817906858437,0.56524162102129,"n.s."
"NM_080726","Rem2",4335,-0.173109197425551,0.663799995348607,"n.s.",0.221809636183859,0.57276102030989,"n.s.",0.609537053905991,0.12591720565411,"n.s.",0.281258462408288,0.51148692475451,"n.s."
"NM_133986","Tcta",2994,-0.173186930846009,0.677501214656103,"n.s.",0.104013029041348,0.795988188486918,"n.s.",-0.111283736879333,0.750923387012588,"n.s.",0.242139944875312,0.559369430282021,"n.s."
"NM_028176","Cda",29428,-0.173350427059342,0.659642301314447,"n.s.",-0.800618445697766,0.0995367781098547,"n.s.",0.136102462812482,0.706124679817733,"n.s.",-0.142956545822215,0.73602891414414,"n.s."
"NM_027287","Dnajb4",26213,-0.173841353187254,0.677801266977819,"n.s.",0.155011107976321,0.658395075961647,"n.s.",-0.04041540583406,0.897135727041889,"n.s.",-0.126982701257929,0.737546596976797,"n.s."
"NM_009204","Slc2a4",5905,-0.174051198470595,0.678003392096512,"n.s.",-0.216791107036625,0.533390649793011,"n.s.",0.369735133327338,0.236871997049609,"n.s.",0.166590312320073,0.671614878839217,"n.s."
"NM_011487","Stat4",98950,-0.174078981586021,0.678003392096512,"n.s.",0.00330404536894838,0.993603983602813,"n.s.",-0.0355820672259503,0.912985257718111,"n.s.",-0.467605369350592,0.235476992608249,"n.s."
"NM_030258","Gpr146",15743,-0.174188028809719,0.677008450348271,"n.s.",-0.0398036612904051,0.917327455147102,"n.s.",-0.265920895527719,0.421037400110489,"n.s.",0.0203286745342243,0.968508682999008,"n.s."
"NR_040356","BB557941",54278,-0.174347370054458,0.658662192293461,"n.s.",0.0611845569689914,0.89015314017692,"n.s.",0.00893093879710493,0.983209199164994,"n.s.",-0.0296545206316293,0.947334634108393,"n.s."
"NM_172927","Col6a6",35537,-0.174711157877967,0.678204952778958,"n.s.",-0.0920913239102543,0.812923267175818,"n.s.",0.184807807140075,0.573016946386588,"n.s.",0.0932099306377234,0.826683981400059,"n.s."
"NM_153179","Pkhd1",560279,-0.175497441248474,0.677008450348271,"n.s.",0.19389270172372,0.594173902544478,"n.s.",-0.159442691756646,0.602271108436673,"n.s.",-0.612071341018242,0.136881915475101,"n.s."
"NM_145473","Csdc2",14183,-0.175631450093268,0.656555592218174,"n.s.",-0.415814390951406,0.315174061492646,"n.s.",0.257507137026464,0.482963843249455,"n.s.",0.350939902187312,0.429456315417473,"n.s."
"NM_153399","Syne1",213744,-0.175767260269397,0.677501214656103,"n.s.",0.219116767502883,0.540934986862625,"n.s.",0.316864694929759,0.320957186293619,"n.s.",0.474409302038618,0.244773335214399,"n.s."
"NM_029640","Trappc9",466193,-0.175812409457083,0.672150746683106,"n.s.",-0.0759871149470553,0.824618773623952,"n.s.",0.21288454517559,0.456568579536556,"n.s.",-0.0737938777541468,0.846401354229535,"n.s."
"NM_177785","Fam205c",6201,-0.175836718936525,0.614824574931347,"n.s.",0.35085715763982,0.382292587981087,"n.s.",0.16692645275134,0.645761803044371,"n.s.",0.296291227104012,0.45887513861812,"n.s."
"NM_029790","Mettl15",185991,-0.175916663937526,0.677182811680143,"n.s.",0.281177392189276,0.416270664602487,"n.s.",0.0516198579575361,0.87515434638779,"n.s.",0.010892757830425,0.9838470080944,"n.s."
"NM_175350","Catsperd",36314,-0.175959352985647,0.675905203714756,"n.s.",-0.0580879475751607,0.872433148811483,"n.s.",-0.285143732970566,0.350975313872299,"n.s.",-0.311295635947121,0.42440107564753,"n.s."
"NM_001168516","Zdhhc24",6730,-0.176041107599814,0.676278407727755,"n.s.",0.184450531137584,0.588649438820619,"n.s.",0.340953795141179,0.258872534796092,"n.s.",0.185744030961302,0.625838700978398,"n.s."
"NM_001033039","Klhdc9",2350,-0.176056669683375,0.577958230707053,"n.s.",-0.0624304341412714,0.87019484761816,"n.s.",-0.0314257723171716,0.92655127156384,"n.s.",-0.0750667030192535,0.831579811318941,"n.s."
"NM_001038845","P2rx7",47522,-0.176535685699683,0.672087533283446,"n.s.",-0.165807827800193,0.625402713014872,"n.s.",0.147770103899948,0.615741042786722,"n.s.",-0.482850517856213,0.193852104209301,"n.s."
"NM_001163534","Rsph14",75077,-0.176574734280547,0.632123203788664,"n.s.",0.158670848780237,0.702434697507108,"n.s.",0.541997465522289,0.203203922025181,"n.s.",-0.141084911602402,0.722766370792206,"n.s."
"NM_138750","Prom2",14465,-0.176607399218539,0.661611644222561,"n.s.",0.0250908838485629,0.957375380457768,"n.s.",0.441362565673707,0.234716529305596,"n.s.",0.549278835924477,0.235433264340918,"n.s."
"NM_001081033","Pde11a",347522,-0.176745694932776,0.677040158965461,"n.s.",0.364910434100152,0.317115820034161,"n.s.",0.47653158987248,0.168357218618487,"n.s.",0.261190251084762,0.517820412043075,"n.s."
"NM_001291156","Tlcd2",2850,-0.177059948881033,0.672687001100616,"n.s.",-0.0308642177828932,0.936263577358374,"n.s.",0.100029715322902,0.766185883776463,"n.s.",0.472201320486762,0.26979653175232,"n.s."
"NM_152818","Osbp2",160173,-0.177114059832168,0.667093319842382,"n.s.",0.216592535839111,0.511348911840066,"n.s.",0.630565951920608,0.0544484494457557,"n.s.",0.412393927148674,0.270173677433083,"n.s."
"NM_001145899","Slc15a2",13086,-0.177156063514452,0.59062428278021,"n.s.",0.0933196718678301,0.81233678261854,"n.s.",0.34043315294934,0.373439854980357,"n.s.",-0.0119553745802274,0.977895006874943,"n.s."
"NM_030221","Nadsyn1",27262,-0.177451552662898,0.667266599815091,"n.s.",0.00659701762636811,0.989363808337993,"n.s.",0.396930856127202,0.165263581717579,"n.s.",0.122756649142299,0.737964043176617,"n.s."
"NM_028118","Wdsub1",30242,-0.177996533038591,0.672150746683106,"n.s.",0.107484149112585,0.748660798322532,"n.s.",0.247509073873567,0.388315159870757,"n.s.",-0.0570723169773181,0.881770768793432,"n.s."
"NR_131047","1700123J17Rik",13358,-0.178047088898089,0.603132566631602,"n.s.",-0.0794340742221189,0.843184209718538,"n.s.",-0.497166973453703,0.223616571230179,"n.s.",-0.204349733055694,0.578263350591277,"n.s."
"NM_023655","Trim29",25363,-0.17819659174148,0.655996867856191,"n.s.",-0.433578965288046,0.289184141655152,"n.s.",0.0483835751455457,0.897479505145079,"n.s.",-0.0890510507610849,0.834643596544012,"n.s."
"NM_001285458","Fmn1",389032,-0.178238311849343,0.672087533283446,"n.s.",0.190793788985748,0.585878495815139,"n.s.",0.467557132662348,0.142925836423989,"n.s.",0.484968127246106,0.209241134947791,"n.s."
"NM_001111094","Btnl1",8897,-0.17851120205051,0.628110199861366,"n.s.",0.0259706647420945,0.952275619340977,"n.s.",-0.267752078176011,0.480316691122108,"n.s.",-0.133040074862714,0.747183856074669,"n.s."
"NM_001161775","Myh11",96882,-0.178613345248164,0.672087533283446,"n.s.",-0.109351882650504,0.774237185059795,"n.s.",0.088382682007969,0.785699529244654,"n.s.",0.174173867372505,0.668122705127717,"n.s."
"NM_001081174","Rsg1",6159,-0.178649479186985,0.670314330509725,"n.s.",0.101236603670923,0.796199479201417,"n.s.",0.466006462404575,0.177614044876697,"n.s.",0.155390587666391,0.710610341354436,"n.s."
"NM_029102","Glt8d2",40218,-0.178674886181239,0.632734441794839,"n.s.",0.0569421865196992,0.894626066955033,"n.s.",-0.0185233161005733,0.963167486211834,"n.s.",-0.138340067004529,0.733745338678465,"n.s."
"NM_177261","Kndc1",46845,-0.179062154893491,0.666680329116906,"n.s.",-0.415663889785242,0.180664680819134,"n.s.",-0.138360496633393,0.613572968897804,"n.s.",-0.522862800367607,0.127579206072899,"n.s."
"NM_030749","Sil1",232530,-0.17938956973804,0.667623417958871,"n.s.",0.0466382790787378,0.919231088381822,"n.s.",0.291875802070205,0.322673322747867,"n.s.",-0.162309827621871,0.663264478663787,"n.s."
"NM_145559","Slc2a9",152880,-0.17939375256277,0.65787293063866,"n.s.",-0.0407105862639488,0.920944683459009,"n.s.",-0.0947743415606761,0.790389940085472,"n.s.",-0.310689220653551,0.473379889083138,"n.s."
"NR_045332","E330023G01Rik",71489,-0.179792617181638,0.669916644992801,"n.s.",0.121854421551907,0.752896904961094,"n.s.",0.310760876980121,0.356002106530169,"n.s.",-0.00738110068331206,0.982081164627916,"n.s."
"NM_173006","Pon3",35382,-0.179984572614381,0.666680329116906,"n.s.",0.138080017188916,0.714824553638357,"n.s.",0.417300410728675,0.206184622774284,"n.s.",0.207657008602165,0.601214105015078,"n.s."
"NM_011756","Zfp36",2445,-0.180207779864556,0.667290695635944,"n.s.",0.114836891675456,0.734596588213762,"n.s.",0.329857504820128,0.253086158866093,"n.s.",0.0304740598621149,0.943567286185878,"n.s."
"NM_183163","Rhbdl2",42030,-0.180227420559609,0.669378973820932,"n.s.",-0.0465699396595064,0.900644456333579,"n.s.",0.135966658024002,0.663130750655885,"n.s.",-0.478668167880815,0.230818083649169,"n.s."
"NM_001161832","T2",50331,-0.180268549665677,0.669378973820932,"n.s.",-0.630255587746443,0.111881883034401,"n.s.",-0.0820269560929587,0.802605903653855,"n.s.",-0.403862220436796,0.332351899926642,"n.s."
"NM_008184","Gstm6",4902,-0.180474162957522,0.603132566631602,"n.s.",0.157697851391729,0.696414527292911,"n.s.",-0.335749151163591,0.376212888670723,"n.s.",0.102728622063719,0.795899529362653,"n.s."
"NM_080575","Acss1",50130,-0.180667955451933,0.663921484031809,"n.s.",-0.134286746748122,0.685029667533693,"n.s.",-0.094453236207535,0.728612288612447,"n.s.",-0.162587893119492,0.648540641058485,"n.s."
"NM_011400","Slc2a1",28585,-0.180768419229093,0.663921484031809,"n.s.",-0.135902709627054,0.679593317696781,"n.s.",0.457041612628804,0.130814117704131,"n.s.",-0.128211074033013,0.734163903837144,"n.s."
"NM_172404","Kyat1",20569,-0.180839687730568,0.664044490876868,"n.s.",0.181054890071366,0.574526364108686,"n.s.",0.237213978823709,0.3982796032724,"n.s.",-0.0201995830377267,0.964849289789827,"n.s."
"NM_001136060","Dpp6",465566,-0.181051254027819,0.672087533283446,"n.s.",-0.0869601543395582,0.816375740504401,"n.s.",-0.0552873612235434,0.862777271699353,"n.s.",-0.681453465036746,0.0808617454944576,"n.s."
"NR_040660","A730063M14Rik",621,-0.181056594082567,0.657379726820596,"n.s.",0.116182781964812,0.783074414168423,"n.s.",-0.0179092468018375,0.960496852905216,"n.s.",0.103111871167533,0.815392658023555,"n.s."
"NM_175452","Gjc2",7263,-0.181211900737754,0.620053387026875,"n.s.",0.257934753540057,0.520369944502776,"n.s.",0.213754006676546,0.5702984031386,"n.s.",-0.0344445779237837,0.934382946683621,"n.s."
"NM_001291442","Micu1",161572,-0.18137471791124,0.671227490895878,"n.s.",-0.0721319280246334,0.828229622015112,"n.s.",0.172966211682954,0.537538433081152,"n.s.",-0.0933622457127843,0.813213807314016,"n.s."
"NM_001163608","Plxdc1",63210,-0.181779613888023,0.667623417958871,"n.s.",-0.13572556551556,0.678040153180088,"n.s.",0.128868295019597,0.64850933440921,"n.s.",0.0715005181086489,0.853070413259705,"n.s."
"NM_009731","Akr1b7",10776,-0.182064924602798,0.593759743924643,"n.s.",-1.94565900105379,0.0188998803092679,"DOWN",-0.236785519689337,0.501844264664966,"n.s.",-0.533550179932664,0.236201618362528,"n.s."
"NR_036459","A730018C14Rik",12176,-0.182457223881178,0.492584623586851,"n.s.",-0.570263604372191,0.189261668526864,"n.s.",-0.195558172787692,0.573158693964419,"n.s.",-0.0272882923625454,0.942820365887089,"n.s."
"NM_019966","Mlycd",16197,-0.182486939279784,0.66443561456993,"n.s.",-0.336763385024767,0.344327246351912,"n.s.",-0.476380856200862,0.16437460098378,"n.s.",-0.306272858343019,0.448311694326852,"n.s."
"NM_178362","Sorbs1",221697,-0.182684206834783,0.66400997138298,"n.s.",-0.0341133377189747,0.934982632995372,"n.s.",0.187132539375341,0.527689644300371,"n.s.",-0.129188507712518,0.738902319100476,"n.s."
"NM_001081066","Dennd3",59683,-0.183085234590609,0.659642301314447,"n.s.",-0.072206746924253,0.829709103534745,"n.s.",0.373701578760395,0.18526067574267,"n.s.",0.143169051150159,0.692941624478717,"n.s."
"NR_003507","Oas1b",11526,-0.183418393419401,0.653377174896841,"n.s.",-0.102356893802538,0.803577288474576,"n.s.",0.17223816488058,0.631737081200939,"n.s.",0.287837846290617,0.497746688494073,"n.s."
"NM_001256082","Myo7a",58195,-0.183501599084202,0.668298111751904,"n.s.",-0.116098909417854,0.750909845439016,"n.s.",0.119580259639438,0.70463044980933,"n.s.",0.300042310851052,0.448526223176577,"n.s."
"NM_181315","Car5b",51189,-0.183604636436176,0.663921484031809,"n.s.",-0.0107571640020571,0.977204328519289,"n.s.",-0.120089028035256,0.719911615534965,"n.s.",-0.0339725876379523,0.940181599459806,"n.s."
"NM_027143","Khnyn",11813,-0.183857154213868,0.660329079276731,"n.s.",-0.000710065672032083,0.990629617520824,"n.s.",0.455467668443881,0.115365856194038,"n.s.",0.131392662659679,0.713812070253446,"n.s."
"NM_019750","Naa80",3879,-0.184017462501897,0.660711249594482,"n.s.",-0.174557056415704,0.587123105837094,"n.s.",0.181840305564644,0.522656674715417,"n.s.",0.238835083144737,0.514674556158417,"n.s."
"NR_131148","Gm6961",4345,-0.184094785405155,0.661772047502057,"n.s.",-0.1445765790029,0.709578635650166,"n.s.",0.244724882696435,0.479065373456388,"n.s.",-0.527691016146302,0.247386705172638,"n.s."
"NM_015814","Dkk3",43039,-0.184222590345303,0.663799995348607,"n.s.",0.123212167213011,0.717823351805317,"n.s.",0.429497585802464,0.158039632614676,"n.s.",-0.0180484979873777,0.967668574935092,"n.s."
"NM_001033235","Trim40",8528,-0.184285284135177,0.432851725919769,"n.s.",-0.10948082747045,0.7317910118324,"n.s.",-0.141916465945348,0.651567391246645,"n.s.",-1.82446259437072,0.0706866937191729,"n.s."
"NM_001142701","Arhgap45",14800,-0.184294657487685,0.663799995348607,"n.s.",-0.661634833811981,0.102300997132794,"n.s.",-0.0149451354587875,0.965726615938363,"n.s.",0.0687750603810607,0.873532854186744,"n.s."
"NM_023821","Cmya5",104010,-0.184385549508865,0.653385997792478,"n.s.",0.0850122454752976,0.840413804548864,"n.s.",-0.176293135389405,0.622408168872302,"n.s.",-0.142665116055415,0.730046648361291,"n.s."
"NM_027918","1300017J02Rik",37768,-0.184490309908946,0.656928341975941,"n.s.",-0.032445841902902,0.934678818660532,"n.s.",-0.0141977751242596,0.967024615219944,"n.s.",-0.0796397240464147,0.850791226938963,"n.s."
"NM_001145960","Slc37a2",26590,-0.184615980270269,0.66433697228932,"n.s.",-0.0300191651707523,0.937217994230425,"n.s.",0.19790626046539,0.524139527032678,"n.s.",0.109354056578895,0.77690467136113,"n.s."
"NM_001277294","Grip1",257773,-0.185131940837714,0.66412832049618,"n.s.",0.565750461863927,0.127178440818597,"n.s.",1.01553020836738,0.00741685782253191,"UP",0.460684985847612,0.254830927467243,"n.s."
"NM_175086","Agtr1b",52705,-0.185361601932482,0.659642301314447,"n.s.",-0.0861962502288219,0.828571694863186,"n.s.",-0.191929721410243,0.576103700716425,"n.s.",-0.34288326709509,0.419552463205756,"n.s."
"NM_007903","Edn3",23285,-0.185445244247116,0.642847553770609,"n.s.",0.569785925649877,0.193379414451909,"n.s.",1.50931632184885,0.00371582757475403,"UP",1.62172821757597,0.00228183149393058,"UP"
"NM_001013784","Ccdc92b",21912,-0.185581363120806,0.660758474190374,"n.s.",0.0753469326878622,0.827103767677646,"n.s.",0.345375403187095,0.238089973785568,"n.s.",-0.0341161811388912,0.907512741162805,"n.s."
"NM_027158","Upk3bl",7058,-0.185760386262221,0.643677577766104,"n.s.",-0.382183551160919,0.354987458346112,"n.s.",-0.106921831086435,0.770133086724597,"n.s.",-0.323777718748553,0.458394520953552,"n.s."
